cycle,valid,ready,accepted,addr,data,kind,head,dim,last,write_count_before
11392,1,1,1,0x00000004141808f8,0x0000037f,0,4,62,0,574
11393,1,1,1,0x00000004141808fc,0x00000f5d,0,4,63,0,575
11394,1,1,1,0x0000000414180900,0x0000187b,0,4,64,0,576
11395,1,1,1,0x0000000414180904,0x00000e2a,0,4,65,0,577
11396,1,0,0,0x0000000414180908,0x000057e1,0,4,66,0,578
11397,1,1,1,0x0000000414180908,0x000057e1,0,4,66,0,578
11398,1,1,1,0x000000041418090c,0x00000ad0,0,4,67,0,579
11399,1,1,1,0x0000000414180910,0xffffff89,0,4,68,0,580
11400,1,1,1,0x0000000414180914,0x00002fd6,0,4,69,0,581
11401,1,0,0,0x0000000414180918,0xffffed88,0,4,70,0,582
11402,1,1,1,0x0000000414180918,0xffffed88,0,4,70,0,582
11403,1,1,1,0x000000041418091c,0xffffc53f,0,4,71,0,583
11404,1,1,1,0x0000000414180920,0xfffffa0f,0,4,72,0,584
11405,1,1,1,0x0000000414180924,0xfffffde8,0,4,73,0,585
11406,1,0,0,0x0000000414180928,0x0000116a,0,4,74,0,586
11407,1,1,1,0x0000000414180928,0x0000116a,0,4,74,0,586
11408,1,1,1,0x000000041418092c,0x000011f2,0,4,75,0,587
11409,1,0,0,0x0000000414180930,0xffffabbc,0,4,76,0,588
11410,1,1,1,0x0000000414180930,0xffffabbc,0,4,76,0,588
11411,1,0,0,0x0000000414180934,0xffffcb19,0,4,77,0,589
11412,1,1,1,0x0000000414180934,0xffffcb19,0,4,77,0,589
11413,1,1,1,0x0000000414180938,0xfffff982,0,4,78,0,590
11414,1,1,1,0x000000041418093c,0xfffffd1e,0,4,79,0,591
11415,1,1,1,0x0000000414180940,0xffffe816,0,4,80,0,592
11416,1,0,0,0x0000000414180944,0xffffe768,0,4,81,0,593
11417,1,1,1,0x0000000414180944,0xffffe768,0,4,81,0,593
11418,1,1,1,0x0000000414180948,0x0000123e,0,4,82,0,594
11419,1,1,1,0x000000041418094c,0x00002278,0,4,83,0,595
11420,1,1,1,0x0000000414180950,0xfffffc31,0,4,84,0,596
11421,1,0,0,0x0000000414180954,0x00000cc7,0,4,85,0,597
11422,1,0,0,0x0000000414180954,0x00000cc7,0,4,85,0,597
11423,1,1,1,0x0000000414180954,0x00000cc7,0,4,85,0,597
11424,1,1,1,0x0000000414180958,0x0000094c,0,4,86,0,598
11425,1,1,1,0x000000041418095c,0xfffff969,0,4,87,0,599
11426,1,0,0,0x0000000414180960,0xffffb5bc,0,4,88,0,600
11427,1,1,1,0x0000000414180960,0xffffb5bc,0,4,88,0,600
11428,1,1,1,0x0000000414180964,0x00001c6a,0,4,89,0,601
11429,1,1,1,0x0000000414180968,0x000000d8,0,4,90,0,602
11430,1,1,1,0x000000041418096c,0xffffdee6,0,4,91,0,603
11431,1,0,0,0x0000000414180970,0xfffff46e,0,4,92,0,604
11432,1,1,1,0x0000000414180970,0xfffff46e,0,4,92,0,604
11433,1,1,1,0x0000000414180974,0x0000181b,0,4,93,0,605
11434,1,1,1,0x0000000414180978,0x00000279,0,4,94,0,606
11435,1,0,0,0x000000041418097c,0xfffffd62,0,4,95,0,607
11436,1,0,0,0x000000041418097c,0xfffffd62,0,4,95,0,607
11437,1,1,1,0x000000041418097c,0xfffffd62,0,4,95,0,607
11438,1,1,1,0x0000000414180980,0xfffff372,0,4,96,0,608
11439,1,1,1,0x0000000414180984,0x000000fc,0,4,97,0,609
11440,1,1,1,0x0000000414180988,0x000005f6,0,4,98,0,610
11441,1,0,0,0x000000041418098c,0xfffff777,0,4,99,0,611
11442,1,1,1,0x000000041418098c,0xfffff777,0,4,99,0,611
11443,1,1,1,0x0000000414180990,0xfffff1f4,0,4,100,0,612
11444,1,1,1,0x0000000414180994,0xfffffaf7,0,4,101,0,613
11445,1,1,1,0x0000000414180998,0x00000b44,0,4,102,0,614
11446,1,0,0,0x000000041418099c,0xfffff9f8,0,4,103,0,615
11447,1,1,1,0x000000041418099c,0xfffff9f8,0,4,103,0,615
11448,1,0,0,0x00000004141809a0,0xfffff777,0,4,104,0,616
11449,1,1,1,0x00000004141809a0,0xfffff777,0,4,104,0,616
11450,1,1,1,0x00000004141809a4,0xfffff43a,0,4,105,0,617
11451,1,0,0,0x00000004141809a8,0xffffdcab,0,4,106,0,618
11452,1,1,1,0x00000004141809a8,0xffffdcab,0,4,106,0,618
11453,1,1,1,0x00000004141809ac,0x00000413,0,4,107,0,619
11454,1,1,1,0x00000004141809b0,0x00000a07,0,4,108,0,620
11455,1,1,1,0x00000004141809b4,0x000010d3,0,4,109,0,621
11456,1,0,0,0x00000004141809b8,0x00000a85,0,4,110,0,622
11457,1,1,1,0x00000004141809b8,0x00000a85,0,4,110,0,622
11458,1,1,1,0x00000004141809bc,0x0000195f,0,4,111,0,623
11459,1,1,1,0x00000004141809c0,0xffffc6c4,0,4,112,0,624
11460,1,1,1,0x00000004141809c4,0x00000e56,0,4,113,0,625
11461,1,0,0,0x00000004141809c8,0x000000de,0,4,114,0,626
11462,1,1,1,0x00000004141809c8,0x000000de,0,4,114,0,626
11463,1,1,1,0x00000004141809cc,0x00002411,0,4,115,0,627
11464,1,1,1,0x00000004141809d0,0xfffff52a,0,4,116,0,628
11465,1,1,1,0x00000004141809d4,0x0000176a,0,4,117,0,629
11466,1,0,0,0x00000004141809d8,0x00000091,0,4,118,0,630
11467,1,1,1,0x00000004141809d8,0x00000091,0,4,118,0,630
11468,1,1,1,0x00000004141809dc,0x00001a05,0,4,119,0,631
11469,1,1,1,0x00000004141809e0,0xffffb48e,0,4,120,0,632
11470,1,1,1,0x00000004141809e4,0x00000bf1,0,4,121,0,633
11471,1,0,0,0x00000004141809e8,0xffffe087,0,4,122,0,634
11472,1,1,1,0x00000004141809e8,0xffffe087,0,4,122,0,634
11473,1,1,1,0x00000004141809ec,0xffffcf90,0,4,123,0,635
11474,1,0,0,0x00000004141809f0,0x00003215,0,4,124,0,636
11475,1,1,1,0x00000004141809f0,0x00003215,0,4,124,0,636
11476,1,0,0,0x00000004141809f4,0x00001fc3,0,4,125,0,637
11477,1,1,1,0x00000004141809f4,0x00001fc3,0,4,125,0,637
11478,1,1,1,0x00000004141809f8,0xffffe395,0,4,126,0,638
11479,1,1,1,0x00000004141809fc,0x00000965,0,4,127,0,639
11480,1,1,1,0x00000004141a0800,0x00000656,0,5,0,0,640
11481,1,0,0,0x00000004141a0804,0xfffff17c,0,5,1,0,641
11482,1,1,1,0x00000004141a0804,0xfffff17c,0,5,1,0,641
11483,1,1,1,0x00000004141a0808,0x00002d56,0,5,2,0,642
11484,1,1,1,0x00000004141a080c,0x000007bc,0,5,3,0,643
11485,1,1,1,0x00000004141a0810,0xfffff526,0,5,4,0,644
11486,1,0,0,0x00000004141a0814,0xffffd918,0,5,5,0,645
11487,1,0,0,0x00000004141a0814,0xffffd918,0,5,5,0,645
11488,1,1,1,0x00000004141a0814,0xffffd918,0,5,5,0,645
11489,1,1,1,0x00000004141a0818,0xfffff00c,0,5,6,0,646
11490,1,1,1,0x00000004141a081c,0x00000fa4,0,5,7,0,647
11491,1,0,0,0x00000004141a0820,0xffffd59c,0,5,8,0,648
11492,1,1,1,0x00000004141a0820,0xffffd59c,0,5,8,0,648
11493,1,1,1,0x00000004141a0824,0xfffff508,0,5,9,0,649
11494,1,1,1,0x00000004141a0828,0xfffffa53,0,5,10,0,650
11495,1,1,1,0x00000004141a082c,0xffffe85f,0,5,11,0,651
11496,1,0,0,0x00000004141a0830,0xfffff076,0,5,12,0,652
11497,1,1,1,0x00000004141a0830,0xfffff076,0,5,12,0,652
11498,1,1,1,0x00000004141a0834,0x0000482c,0,5,13,0,653
11499,1,1,1,0x00000004141a0838,0x0000043e,0,5,14,0,654
11500,1,0,0,0x00000004141a083c,0x000021fb,0,5,15,0,655
11501,1,0,0,0x00000004141a083c,0x000021fb,0,5,15,0,655
11502,1,1,1,0x00000004141a083c,0x000021fb,0,5,15,0,655
11503,1,1,1,0x00000004141a0840,0xffffd45c,0,5,16,0,656
11504,1,1,1,0x00000004141a0844,0x00000054,0,5,17,0,657
11505,1,1,1,0x00000004141a0848,0xffffe61e,0,5,18,0,658
11506,1,0,0,0x00000004141a084c,0x00001519,0,5,19,0,659
11507,1,1,1,0x00000004141a084c,0x00001519,0,5,19,0,659
11508,1,1,1,0x00000004141a0850,0xfffff781,0,5,20,0,660
11509,1,1,1,0x00000004141a0854,0xffffaf09,0,5,21,0,661
11510,1,1,1,0x00000004141a0858,0xfffffe31,0,5,22,0,662
11511,1,0,0,0x00000004141a085c,0x000003e5,0,5,23,0,663
11512,1,1,1,0x00000004141a085c,0x000003e5,0,5,23,0,663
11513,1,0,0,0x00000004141a0860,0x000005c2,0,5,24,0,664
11514,1,1,1,0x00000004141a0860,0x000005c2,0,5,24,0,664
11515,1,1,1,0x00000004141a0864,0x00002008,0,5,25,0,665
11516,1,0,0,0x00000004141a0868,0x000012f9,0,5,26,0,666
11517,1,1,1,0x00000004141a0868,0x000012f9,0,5,26,0,666
11518,1,1,1,0x00000004141a086c,0x00005acf,0,5,27,0,667
11519,1,1,1,0x00000004141a0870,0x00000479,0,5,28,0,668
11520,1,1,1,0x00000004141a0874,0xfffffcb3,0,5,29,0,669
11521,1,0,0,0x00000004141a0878,0xffffedc9,0,5,30,0,670
11522,1,1,1,0x00000004141a0878,0xffffedc9,0,5,30,0,670
11523,1,1,1,0x00000004141a087c,0x00000347,0,5,31,0,671
11524,1,1,1,0x00000004141a0880,0xfffff9f8,0,5,32,0,672
11525,1,1,1,0x00000004141a0884,0xffffd273,0,5,33,0,673
11526,1,0,0,0x00000004141a0888,0xffffed60,0,5,34,0,674
11527,1,1,1,0x00000004141a0888,0xffffed60,0,5,34,0,674
11528,1,1,1,0x00000004141a088c,0xfffff340,0,5,35,0,675
11529,1,1,1,0x00000004141a0890,0xffffdb38,0,5,36,0,676
11530,1,1,1,0x00000004141a0894,0xfffff1c9,0,5,37,0,677
11531,1,0,0,0x00000004141a0898,0xffffc302,0,5,38,0,678
11532,1,1,1,0x00000004141a0898,0xffffc302,0,5,38,0,678
11533,1,1,1,0x00000004141a089c,0x000006ee,0,5,39,0,679
11534,1,1,1,0x00000004141a08a0,0xfffff6fe,0,5,40,0,680
11535,1,1,1,0x00000004141a08a4,0x00000678,0,5,41,0,681
11536,1,0,0,0x00000004141a08a8,0xffffb08f,0,5,42,0,682
11537,1,1,1,0x00000004141a08a8,0xffffb08f,0,5,42,0,682
11538,1,1,1,0x00000004141a08ac,0xffffec51,0,5,43,0,683
11539,1,0,0,0x00000004141a08b0,0xffffff6a,0,5,44,0,684
11540,1,1,1,0x00000004141a08b0,0xffffff6a,0,5,44,0,684
11541,1,0,0,0x00000004141a08b4,0x000002e0,0,5,45,0,685
11542,1,1,1,0x00000004141a08b4,0x000002e0,0,5,45,0,685
11543,1,1,1,0x00000004141a08b8,0x00000537,0,5,46,0,686
11544,1,1,1,0x00000004141a08bc,0x000001fd,0,5,47,0,687
11545,1,1,1,0x00000004141a08c0,0x00000569,0,5,48,0,688
11546,1,0,0,0x00000004141a08c4,0xffff8f5a,0,5,49,0,689
11547,1,1,1,0x00000004141a08c4,0xffff8f5a,0,5,49,0,689
11548,1,1,1,0x00000004141a08c8,0x000e0613,0,5,50,0,690
11549,1,1,1,0x00000004141a08cc,0xfffff4db,0,5,51,0,691
11550,1,1,1,0x00000004141a08d0,0x00001178,0,5,52,0,692
11551,1,0,0,0x00000004141a08d4,0x00001cd2,0,5,53,0,693
11552,1,0,0,0x00000004141a08d4,0x00001cd2,0,5,53,0,693
11553,1,1,1,0x00000004141a08d4,0x00001cd2,0,5,53,0,693
11554,1,1,1,0x00000004141a08d8,0x00000cb1,0,5,54,0,694
11555,1,1,1,0x00000004141a08dc,0x00003db6,0,5,55,0,695
11556,1,0,0,0x00000004141a08e0,0x00004530,0,5,56,0,696
11557,1,1,1,0x00000004141a08e0,0x00004530,0,5,56,0,696
11558,1,1,1,0x00000004141a08e4,0xffffcf05,0,5,57,0,697
11559,1,1,1,0x00000004141a08e8,0x00003763,0,5,58,0,698
11560,1,1,1,0x00000004141a08ec,0x0000276e,0,5,59,0,699
11561,1,0,0,0x00000004141a08f0,0xffffc3fa,0,5,60,0,700
11562,1,1,1,0x00000004141a08f0,0xffffc3fa,0,5,60,0,700
11563,1,1,1,0x00000004141a08f4,0xffffcb90,0,5,61,0,701
11564,1,1,1,0x00000004141a08f8,0xffffc2cd,0,5,62,0,702
11565,1,0,0,0x00000004141a08fc,0x0000435c,0,5,63,0,703
11566,1,0,0,0x00000004141a08fc,0x0000435c,0,5,63,0,703
11567,1,1,1,0x00000004141a08fc,0x0000435c,0,5,63,0,703
11568,1,1,1,0x00000004141a0900,0x0000050b,0,5,64,0,704
11569,1,1,1,0x00000004141a0904,0x0000015a,0,5,65,0,705
11570,1,1,1,0x00000004141a0908,0xfffffff1,0,5,66,0,706
11571,1,0,0,0x00000004141a090c,0xfffff007,0,5,67,0,707
11572,1,1,1,0x00000004141a090c,0xfffff007,0,5,67,0,707
11573,1,1,1,0x00000004141a0910,0x00001316,0,5,68,0,708
11574,1,1,1,0x00000004141a0914,0x000004ac,0,5,69,0,709
11575,1,1,1,0x00000004141a0918,0x000002cd,0,5,70,0,710
11576,1,0,0,0x00000004141a091c,0xffffeff2,0,5,71,0,711
11577,1,1,1,0x00000004141a091c,0xffffeff2,0,5,71,0,711
11578,1,0,0,0x00000004141a0920,0x00001bda,0,5,72,0,712
11579,1,1,1,0x00000004141a0920,0x00001bda,0,5,72,0,712
11580,1,1,1,0x00000004141a0924,0x00000097,0,5,73,0,713
11581,1,0,0,0x00000004141a0928,0xffffeb60,0,5,74,0,714
11582,1,1,1,0x00000004141a0928,0xffffeb60,0,5,74,0,714
11583,1,1,1,0x00000004141a092c,0x00003d30,0,5,75,0,715
11584,1,1,1,0x00000004141a0930,0x00000608,0,5,76,0,716
11585,1,1,1,0x00000004141a0934,0x000005b6,0,5,77,0,717
11586,1,0,0,0x00000004141a0938,0x00001d23,0,5,78,0,718
11587,1,1,1,0x00000004141a0938,0x00001d23,0,5,78,0,718
11588,1,1,1,0x00000004141a093c,0xfffffbfc,0,5,79,0,719
11589,1,1,1,0x00000004141a0940,0xffffe163,0,5,80,0,720
11590,1,1,1,0x00000004141a0944,0xffffd9c2,0,5,81,0,721
11591,1,0,0,0x00000004141a0948,0xffffe746,0,5,82,0,722
11592,1,1,1,0x00000004141a0948,0xffffe746,0,5,82,0,722
11593,1,1,1,0x00000004141a094c,0x00001829,0,5,83,0,723
11594,1,1,1,0x00000004141a0950,0x00000aa2,0,5,84,0,724
11595,1,1,1,0x00000004141a0954,0xffffdc8d,0,5,85,0,725
11596,1,0,0,0x00000004141a0958,0x00002eef,0,5,86,0,726
11597,1,1,1,0x00000004141a0958,0x00002eef,0,5,86,0,726
11598,1,1,1,0x00000004141a095c,0xffffdab5,0,5,87,0,727
11599,1,1,1,0x00000004141a0960,0xfffe91bd,0,5,88,0,728
11600,1,1,1,0x00000004141a0964,0xfffffcb7,0,5,89,0,729
11601,1,0,0,0x00000004141a0968,0x0000147d,0,5,90,0,730
11602,1,1,1,0x00000004141a0968,0x0000147d,0,5,90,0,730
11603,1,1,1,0x00000004141a096c,0x00001ed3,0,5,91,0,731
11604,1,0,0,0x00000004141a0970,0xffffe927,0,5,92,0,732
11605,1,1,1,0x00000004141a0970,0xffffe927,0,5,92,0,732
11606,1,0,0,0x00000004141a0974,0xffffdf22,0,5,93,0,733
11607,1,1,1,0x00000004141a0974,0xffffdf22,0,5,93,0,733
11608,1,1,1,0x00000004141a0978,0xfffff037,0,5,94,0,734
11609,1,1,1,0x00000004141a097c,0xffffee58,0,5,95,0,735
11610,1,1,1,0x00000004141a0980,0x00002235,0,5,96,0,736
11611,1,0,0,0x00000004141a0984,0x00000f58,0,5,97,0,737
11612,1,1,1,0x00000004141a0984,0x00000f58,0,5,97,0,737
11613,1,1,1,0x00000004141a0988,0x00002714,0,5,98,0,738
11614,1,1,1,0x00000004141a098c,0x00000e69,0,5,99,0,739
11615,1,1,1,0x00000004141a0990,0xffffcea7,0,5,100,0,740
11616,1,0,0,0x00000004141a0994,0xfffff4a4,0,5,101,0,741
11617,1,0,0,0x00000004141a0994,0xfffff4a4,0,5,101,0,741
11618,1,1,1,0x00000004141a0994,0xfffff4a4,0,5,101,0,741
11619,1,1,1,0x00000004141a0998,0xffffd54d,0,5,102,0,742
11620,1,1,1,0x00000004141a099c,0x000006f3,0,5,103,0,743
11621,1,0,0,0x00000004141a09a0,0x00001ad5,0,5,104,0,744
11622,1,1,1,0x00000004141a09a0,0x00001ad5,0,5,104,0,744
11623,1,1,1,0x00000004141a09a4,0x0000014e,0,5,105,0,745
11624,1,1,1,0x00000004141a09a8,0xfffff97b,0,5,106,0,746
11625,1,1,1,0x00000004141a09ac,0xfffff5ff,0,5,107,0,747
11626,1,0,0,0x00000004141a09b0,0xfffff97a,0,5,108,0,748
11627,1,1,1,0x00000004141a09b0,0xfffff97a,0,5,108,0,748
11628,1,1,1,0x00000004141a09b4,0x00000560,0,5,109,0,749
11629,1,1,1,0x00000004141a09b8,0x000006e8,0,5,110,0,750
11630,1,0,0,0x00000004141a09bc,0xffffff44,0,5,111,0,751
11631,1,0,0,0x00000004141a09bc,0xffffff44,0,5,111,0,751
11632,1,1,1,0x00000004141a09bc,0xffffff44,0,5,111,0,751
11633,1,1,1,0x00000004141a09c0,0x0000278c,0,5,112,0,752
11634,1,1,1,0x00000004141a09c4,0x000005dc,0,5,113,0,753
11635,1,1,1,0x00000004141a09c8,0x00002974,0,5,114,0,754
11636,1,0,0,0x00000004141a09cc,0xfffbea94,0,5,115,0,755
11637,1,1,1,0x00000004141a09cc,0xfffbea94,0,5,115,0,755
11638,1,1,1,0x00000004141a09d0,0xffffed8b,0,5,116,0,756
11639,1,1,1,0x00000004141a09d4,0x0000154f,0,5,117,0,757
11640,1,1,1,0x00000004141a09d8,0xffffda87,0,5,118,0,758
11641,1,0,0,0x00000004141a09dc,0x00002d33,0,5,119,0,759
11642,1,1,1,0x00000004141a09dc,0x00002d33,0,5,119,0,759
11643,1,0,0,0x00000004141a09e0,0x000013db,0,5,120,0,760
11644,1,1,1,0x00000004141a09e0,0x000013db,0,5,120,0,760
11645,1,1,1,0x00000004141a09e4,0x00003cf6,0,5,121,0,761
11646,1,0,0,0x00000004141a09e8,0xffffbe0d,0,5,122,0,762
11647,1,1,1,0x00000004141a09e8,0xffffbe0d,0,5,122,0,762
11648,1,1,1,0x00000004141a09ec,0x00004cb6,0,5,123,0,763
11649,1,1,1,0x00000004141a09f0,0x00004acd,0,5,124,0,764
11650,1,1,1,0x00000004141a09f4,0xffffa93d,0,5,125,0,765
11651,1,0,0,0x00000004141a09f8,0xffffbace,0,5,126,0,766
11652,1,1,1,0x00000004141a09f8,0xffffbace,0,5,126,0,766
11653,1,1,1,0x00000004141a09fc,0xffffb95f,0,5,127,0,767
11654,1,1,1,0x00000004141c0800,0xffffff06,0,6,0,0,768
11655,1,1,1,0x00000004141c0804,0xfffffbd7,0,6,1,0,769
11656,1,0,0,0x00000004141c0808,0x0000002a,0,6,2,0,770
11657,1,1,1,0x00000004141c0808,0x0000002a,0,6,2,0,770
11658,1,1,1,0x00000004141c080c,0xfffffdc6,0,6,3,0,771
11659,1,1,1,0x00000004141c0810,0xfffffd10,0,6,4,0,772
11660,1,1,1,0x00000004141c0814,0xfffffe6d,0,6,5,0,773
11661,1,0,0,0x00000004141c0818,0xfffffc61,0,6,6,0,774
11662,1,1,1,0x00000004141c0818,0xfffffc61,0,6,6,0,774
11663,1,1,1,0x00000004141c081c,0xfffffb78,0,6,7,0,775
11664,1,1,1,0x00000004141c0820,0xfffffca2,0,6,8,0,776
11665,1,1,1,0x00000004141c0824,0xfffffc1d,0,6,9,0,777
11666,1,0,0,0x00000004141c0828,0xfffffc02,0,6,10,0,778
11667,1,1,1,0x00000004141c0828,0xfffffc02,0,6,10,0,778
11668,1,1,1,0x00000004141c082c,0xffffff28,0,6,11,0,779
11669,1,0,0,0x00000004141c0830,0xffffef1a,0,6,12,0,780
11670,1,1,1,0x00000004141c0830,0xffffef1a,0,6,12,0,780
11671,1,0,0,0x00000004141c0834,0x00001934,0,6,13,0,781
11672,1,1,1,0x00000004141c0834,0x00001934,0,6,13,0,781
11673,1,1,1,0x00000004141c0838,0xfffffa3e,0,6,14,0,782
11674,1,1,1,0x00000004141c083c,0xfffff5d3,0,6,15,0,783
11675,1,1,1,0x00000004141c0840,0xfffff91c,0,6,16,0,784
11676,1,0,0,0x00000004141c0844,0xfffffde4,0,6,17,0,785
11677,1,1,1,0x00000004141c0844,0xfffffde4,0,6,17,0,785
11678,1,1,1,0x00000004141c0848,0xfffff70b,0,6,18,0,786
11679,1,1,1,0x00000004141c084c,0x00000382,0,6,19,0,787
11680,1,1,1,0x00000004141c0850,0xfffff2dc,0,6,20,0,788
11681,1,0,0,0x00000004141c0854,0x00000c3b,0,6,21,0,789
11682,1,0,0,0x00000004141c0854,0x00000c3b,0,6,21,0,789
11683,1,1,1,0x00000004141c0854,0x00000c3b,0,6,21,0,789
11684,1,1,1,0x00000004141c0858,0x0000067c,0,6,22,0,790
11685,1,1,1,0x00000004141c085c,0x00000369,0,6,23,0,791
11686,1,0,0,0x00000004141c0860,0xffffc388,0,6,24,0,792
11687,1,1,1,0x00000004141c0860,0xffffc388,0,6,24,0,792
11688,1,1,1,0x00000004141c0864,0xfffffe4b,0,6,25,0,793
11689,1,1,1,0x00000004141c0868,0x0000096e,0,6,26,0,794
11690,1,1,1,0x00000004141c086c,0x00000322,0,6,27,0,795
11691,1,0,0,0x00000004141c0870,0xfffffa19,0,6,28,0,796
11692,1,1,1,0x00000004141c0870,0xfffffa19,0,6,28,0,796
11693,1,1,1,0x00000004141c0874,0xfffff928,0,6,29,0,797
11694,1,1,1,0x00000004141c0878,0xfffffded,0,6,30,0,798
11695,1,0,0,0x00000004141c087c,0x0000053c,0,6,31,0,799
11696,1,0,0,0x00000004141c087c,0x0000053c,0,6,31,0,799
11697,1,1,1,0x00000004141c087c,0x0000053c,0,6,31,0,799
11698,1,1,1,0x00000004141c0880,0xfffff55b,0,6,32,0,800
11699,1,1,1,0x00000004141c0884,0xfffff7a3,0,6,33,0,801
11700,1,1,1,0x00000004141c0888,0x000003ec,0,6,34,0,802
11701,1,0,0,0x00000004141c088c,0x00000200,0,6,35,0,803
11702,1,1,1,0x00000004141c088c,0x00000200,0,6,35,0,803
11703,1,1,1,0x00000004141c0890,0xfffff760,0,6,36,0,804
11704,1,1,1,0x00000004141c0894,0x00000b58,0,6,37,0,805
11705,1,1,1,0x00000004141c0898,0x0000002e,0,6,38,0,806
11706,1,0,0,0x00000004141c089c,0x000000df,0,6,39,0,807
11707,1,1,1,0x00000004141c089c,0x000000df,0,6,39,0,807
11708,1,0,0,0x00000004141c08a0,0x00000391,0,6,40,0,808
11709,1,1,1,0x00000004141c08a0,0x00000391,0,6,40,0,808
11710,1,1,1,0x00000004141c08a4,0x00000a5c,0,6,41,0,809
11711,1,0,0,0x00000004141c08a8,0x000023eb,0,6,42,0,810
11712,1,1,1,0x00000004141c08a8,0x000023eb,0,6,42,0,810
11713,1,1,1,0x00000004141c08ac,0x000011db,0,6,43,0,811
11714,1,1,1,0x00000004141c08b0,0xfffffac7,0,6,44,0,812
11715,1,1,1,0x00000004141c08b4,0xfffffc3c,0,6,45,0,813
11716,1,0,0,0x00000004141c08b8,0xfffffba7,0,6,46,0,814
11717,1,1,1,0x00000004141c08b8,0xfffffba7,0,6,46,0,814
11718,1,1,1,0x00000004141c08bc,0xfffffff9,0,6,47,0,815
11719,1,1,1,0x00000004141c08c0,0xfffffdda,0,6,48,0,816
11720,1,1,1,0x00000004141c08c4,0x000002c3,0,6,49,0,817
11721,1,0,0,0x00000004141c08c8,0x000c3d31,0,6,50,0,818
11722,1,1,1,0x00000004141c08c8,0x000c3d31,0,6,50,0,818
11723,1,1,1,0x00000004141c08cc,0x00002a35,0,6,51,0,819
11724,1,1,1,0x00000004141c08d0,0xfffffda5,0,6,52,0,820
11725,1,1,1,0x00000004141c08d4,0xfffffcbd,0,6,53,0,821
11726,1,0,0,0x00000004141c08d8,0x000002d3,0,6,54,0,822
11727,1,1,1,0x00000004141c08d8,0x000002d3,0,6,54,0,822
11728,1,1,1,0x00000004141c08dc,0xfffff74e,0,6,55,0,823
11729,1,1,1,0x00000004141c08e0,0x00000388,0,6,56,0,824
11730,1,1,1,0x00000004141c08e4,0x0000048f,0,6,57,0,825
11731,1,0,0,0x00000004141c08e8,0xfffff37c,0,6,58,0,826
11732,1,1,1,0x00000004141c08e8,0xfffff37c,0,6,58,0,826
11733,1,1,1,0x00000004141c08ec,0xfffff7cb,0,6,59,0,827
11734,1,0,0,0x00000004141c08f0,0xfffff919,0,6,60,0,828
11735,1,1,1,0x00000004141c08f0,0xfffff919,0,6,60,0,828
11736,1,0,0,0x00000004141c08f4,0x0000061e,0,6,61,0,829
11737,1,1,1,0x00000004141c08f4,0x0000061e,0,6,61,0,829
11738,1,1,1,0x00000004141c08f8,0xfffff978,0,6,62,0,830
11739,1,1,1,0x00000004141c08fc,0xfffff4a4,0,6,63,0,831
11740,1,1,1,0x00000004141c0900,0xfffffdc9,0,6,64,0,832
11741,1,0,0,0x00000004141c0904,0x0000017b,0,6,65,0,833
11742,1,1,1,0x00000004141c0904,0x0000017b,0,6,65,0,833
11743,1,1,1,0x00000004141c0908,0x00000eba,0,6,66,0,834
11744,1,1,1,0x00000004141c090c,0xfffffb68,0,6,67,0,835
11745,1,1,1,0x00000004141c0910,0x000000ea,0,6,68,0,836
11746,1,0,0,0x00000004141c0914,0xfffff84b,0,6,69,0,837
11747,1,0,0,0x00000004141c0914,0xfffff84b,0,6,69,0,837
11748,1,1,1,0x00000004141c0914,0xfffff84b,0,6,69,0,837
11749,1,1,1,0x00000004141c0918,0x0000035e,0,6,70,0,838
11750,1,1,1,0x00000004141c091c,0x00000a85,0,6,71,0,839
11751,1,0,0,0x00000004141c0920,0xfffffafd,0,6,72,0,840
11752,1,1,1,0x00000004141c0920,0xfffffafd,0,6,72,0,840
11753,1,1,1,0x00000004141c0924,0x0000000a,0,6,73,0,841
11754,1,1,1,0x00000004141c0928,0x00000624,0,6,74,0,842
11755,1,1,1,0x00000004141c092c,0xfffffd5c,0,6,75,0,843
11756,1,0,0,0x00000004141c0930,0xfffff005,0,6,76,0,844
11757,1,1,1,0x00000004141c0930,0xfffff005,0,6,76,0,844
11758,1,1,1,0x00000004141c0934,0x00006238,0,6,77,0,845
11759,1,1,1,0x00000004141c0938,0xfffff7da,0,6,78,0,846
11760,1,0,0,0x00000004141c093c,0x00000811,0,6,79,0,847
11761,1,0,0,0x00000004141c093c,0x00000811,0,6,79,0,847
11762,1,1,1,0x00000004141c093c,0x00000811,0,6,79,0,847
11763,1,1,1,0x00000004141c0940,0x00000c90,0,6,80,0,848
11764,1,1,1,0x00000004141c0944,0x0000014c,0,6,81,0,849
11765,1,1,1,0x00000004141c0948,0x000004b8,0,6,82,0,850
11766,1,0,0,0x00000004141c094c,0x000016da,0,6,83,0,851
11767,1,1,1,0x00000004141c094c,0x000016da,0,6,83,0,851
11768,1,1,1,0x00000004141c0950,0x00000532,0,6,84,0,852
11769,1,1,1,0x00000004141c0954,0x0000095a,0,6,85,0,853
11770,1,1,1,0x00000004141c0958,0xffffff2f,0,6,86,0,854
11771,1,0,0,0x00000004141c095c,0xfffffac0,0,6,87,0,855
11772,1,1,1,0x00000004141c095c,0xfffffac0,0,6,87,0,855
11773,1,0,0,0x00000004141c0960,0x000060a1,0,6,88,0,856
