cycle,req_valid,req_ready,req_accept,req_kv_head,req_position,req_dim,rsp_valid,rsp_ready,rsp_accept,rsp_data,score_valid,score_ready,score_accept,score_q_head,score_kv_head,score_position,score_raw,score_scaled,score_last,k_request_count,k_response_count,score_count
40633,0,0,0,6,2,29,0,1,0,0xfffe0b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8606,8605,67
40634,0,0,0,6,2,29,0,1,0,0xfffe0b,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8606,8605,67
40635,0,0,0,6,2,29,1,1,1,0xfffb28,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8606,8605,67
40636,1,1,1,6,2,30,0,0,0,0xfffb28,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8606,8606,67
40637,0,0,0,6,2,30,0,1,0,0xfffb28,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8607,8606,67
40638,0,0,0,6,2,30,0,1,0,0xfffb28,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8607,8606,67
40639,0,0,0,6,2,30,1,1,1,0xfffb4e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8607,8606,67
40640,1,1,1,6,2,31,0,0,0,0xfffb4e,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8607,8607,67
40641,0,0,0,6,2,31,0,1,0,0xfffb4e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8608,8607,67
40642,0,0,0,6,2,31,0,1,0,0xfffb4e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8608,8607,67
40643,0,0,0,6,2,31,1,1,1,0x0000e2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8608,8607,67
40644,1,1,1,6,2,32,0,0,0,0x0000e2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8608,8608,67
40645,0,0,0,6,2,32,0,1,0,0x0000e2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8609,8608,67
40646,0,0,0,6,2,32,0,1,0,0x0000e2,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8609,8608,67
40647,0,0,0,6,2,32,1,1,1,0xfff52f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8609,8608,67
40648,1,1,1,6,2,33,0,0,0,0xfff52f,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8609,8609,67
40649,0,0,0,6,2,33,0,1,0,0xfff52f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8610,8609,67
40650,0,0,0,6,2,33,0,1,0,0xfff52f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8610,8609,67
40651,0,0,0,6,2,33,1,1,1,0xffffa7,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8610,8609,67
40652,1,1,1,6,2,34,0,0,0,0xffffa7,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8610,8610,67
40653,0,0,0,6,2,34,0,1,0,0xffffa7,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8610,67
40654,0,0,0,6,2,34,0,1,0,0xffffa7,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8610,67
40655,0,0,0,6,2,34,0,1,0,0xffffa7,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8610,67
40656,0,0,0,6,2,34,1,1,1,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8610,67
40657,1,0,0,6,2,35,0,0,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8611,67
40658,1,1,1,6,2,35,0,0,0,0x000419,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8611,8611,67
40659,0,0,0,6,2,35,0,1,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40660,0,0,0,6,2,35,0,1,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40661,0,0,0,6,2,35,0,1,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40662,0,0,0,6,2,35,0,1,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40663,0,0,0,6,2,35,0,1,0,0x000419,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40664,0,0,0,6,2,35,1,1,1,0x0002ab,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8611,67
40665,1,0,0,6,2,36,0,0,0,0x0002ab,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8612,67
40666,1,1,1,6,2,36,0,0,0,0x0002ab,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8612,8612,67
40667,0,0,0,6,2,36,0,1,0,0x0002ab,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8613,8612,67
40668,0,0,0,6,2,36,0,1,0,0x0002ab,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8613,8612,67
40669,0,0,0,6,2,36,1,1,1,0xfffa68,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8613,8612,67
40670,1,1,1,6,2,37,0,0,0,0xfffa68,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8613,8613,67
40671,0,0,0,6,2,37,0,1,0,0xfffa68,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8614,8613,67
40672,0,0,0,6,2,37,0,1,0,0xfffa68,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8614,8613,67
40673,0,0,0,6,2,37,1,1,1,0x00070d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8614,8613,67
40674,1,1,1,6,2,38,0,0,0,0x00070d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8614,8614,67
40675,0,0,0,6,2,38,0,1,0,0x00070d,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8615,8614,67
40676,0,0,0,6,2,38,0,1,0,0x00070d,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8615,8614,67
40677,0,0,0,6,2,38,1,1,1,0xfffed3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8615,8614,67
40678,1,1,1,6,2,39,0,0,0,0xfffed3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8615,8615,67
40679,0,0,0,6,2,39,0,1,0,0xfffed3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8616,8615,67
40680,0,0,0,6,2,39,0,1,0,0xfffed3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8616,8615,67
40681,0,0,0,6,2,39,0,1,0,0xfffed3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8616,8615,67
40682,0,0,0,6,2,39,1,1,1,0x0001e5,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8616,8615,67
40683,1,1,1,6,2,40,0,0,0,0x0001e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8616,8616,67
40684,0,0,0,6,2,40,0,1,0,0x0001e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8617,8616,67
40685,0,0,0,6,2,40,0,1,0,0x0001e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8617,8616,67
40686,0,0,0,6,2,40,1,1,1,0xfff7bd,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8617,8616,67
40687,1,1,1,6,2,41,0,0,0,0xfff7bd,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8617,8617,67
40688,0,0,0,6,2,41,0,1,0,0xfff7bd,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8618,8617,67
40689,0,0,0,6,2,41,0,1,0,0xfff7bd,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8618,8617,67
40690,0,0,0,6,2,41,1,1,1,0x000be9,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8618,8617,67
40691,1,1,1,6,2,42,0,0,0,0x000be9,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8618,8618,67
40692,0,0,0,6,2,42,0,1,0,0x000be9,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8619,8618,67
40693,0,0,0,6,2,42,0,1,0,0x000be9,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8619,8618,67
40694,0,0,0,6,2,42,1,1,1,0x001872,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8619,8618,67
40695,1,1,1,6,2,43,0,0,0,0x001872,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8619,8619,67
40696,0,0,0,6,2,43,0,1,0,0x001872,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8620,8619,67
40697,0,0,0,6,2,43,0,1,0,0x001872,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8620,8619,67
40698,0,0,0,6,2,43,1,1,1,0x000f29,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8620,8619,67
40699,1,1,1,6,2,44,0,0,0,0x000f29,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8620,8620,67
40700,0,0,0,6,2,44,0,1,0,0x000f29,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8621,8620,67
40701,0,0,0,6,2,44,0,1,0,0x000f29,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8621,8620,67
40702,0,0,0,6,2,44,0,1,0,0x000f29,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8621,8620,67
40703,0,0,0,6,2,44,1,1,1,0xfffe49,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8621,8620,67
40704,1,1,1,6,2,45,0,0,0,0xfffe49,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8621,8621,67
40705,0,0,0,6,2,45,0,1,0,0xfffe49,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8622,8621,67
40706,0,0,0,6,2,45,0,1,0,0xfffe49,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8622,8621,67
40707,0,0,0,6,2,45,1,1,1,0xfff9f0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8622,8621,67
40708,1,1,1,6,2,46,0,0,0,0xfff9f0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8622,8622,67
40709,0,0,0,6,2,46,0,1,0,0xfff9f0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8623,8622,67
40710,0,0,0,6,2,46,0,1,0,0xfff9f0,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8623,8622,67
40711,0,0,0,6,2,46,1,1,1,0xfffd94,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8623,8622,67
40712,1,1,1,6,2,47,0,0,0,0xfffd94,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8623,8623,67
40713,0,0,0,6,2,47,0,1,0,0xfffd94,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8624,8623,67
40714,0,0,0,6,2,47,0,1,0,0xfffd94,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8624,8623,67
40715,0,0,0,6,2,47,1,1,1,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8624,8623,67
40716,1,1,1,6,2,48,0,0,0,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8624,8624,67
40717,0,0,0,6,2,48,0,1,0,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40718,0,0,0,6,2,48,0,1,0,0xffff45,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40719,0,0,0,6,2,48,0,1,0,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40720,0,0,0,6,2,48,0,1,0,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40721,0,0,0,6,2,48,0,1,0,0xffff45,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40722,0,0,0,6,2,48,1,1,1,0xfffff4,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8624,67
40723,1,1,1,6,2,49,0,0,0,0xfffff4,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8625,8625,67
40724,0,0,0,6,2,49,0,1,0,0xfffff4,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8626,8625,67
40725,0,0,0,6,2,49,0,1,0,0xfffff4,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8626,8625,67
40726,0,0,0,6,2,49,0,1,0,0xfffff4,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8626,8625,67
40727,0,0,0,6,2,49,1,1,1,0x000a85,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8626,8625,67
40728,1,1,1,6,2,50,0,0,0,0x000a85,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8626,8626,67
40729,0,0,0,6,2,50,0,1,0,0x000a85,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8627,8626,67
40730,0,0,0,6,2,50,0,1,0,0x000a85,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8627,8626,67
40731,0,0,0,6,2,50,1,1,1,0x0c83e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8627,8626,67
40732,1,1,1,6,2,51,0,0,0,0x0c83e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8627,8627,67
40733,0,0,0,6,2,51,0,1,0,0x0c83e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8628,8627,67
40734,0,0,0,6,2,51,0,1,0,0x0c83e5,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8628,8627,67
40735,0,0,0,6,2,51,1,1,1,0x00308b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8628,8627,67
40736,1,1,1,6,2,52,0,0,0,0x00308b,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8628,8628,67
40737,0,0,0,6,2,52,0,1,0,0x00308b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8629,8628,67
40738,0,0,0,6,2,52,0,1,0,0x00308b,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8629,8628,67
40739,0,0,0,6,2,52,1,1,1,0xfffc09,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8629,8628,67
40740,1,1,1,6,2,53,0,0,0,0xfffc09,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8629,8629,67
40741,0,0,0,6,2,53,0,1,0,0xfffc09,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8630,8629,67
40742,0,0,0,6,2,53,0,1,0,0xfffc09,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8630,8629,67
40743,0,0,0,6,2,53,1,1,1,0xfffbd3,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8630,8629,67
40744,1,1,1,6,2,54,0,0,0,0xfffbd3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8630,8630,67
40745,0,0,0,6,2,54,0,1,0,0xfffbd3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8630,67
40746,0,0,0,6,2,54,0,1,0,0xfffbd3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8630,67
40747,0,0,0,6,2,54,0,1,0,0xfffbd3,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8630,67
40748,0,0,0,6,2,54,1,1,1,0x00029f,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8630,67
40749,1,0,0,6,2,55,0,0,0,0x00029f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8631,67
40750,1,1,1,6,2,55,0,0,0,0x00029f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8631,8631,67
40751,0,0,0,6,2,55,0,1,0,0x00029f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8632,8631,67
40752,0,0,0,6,2,55,0,1,0,0x00029f,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8632,8631,67
40753,0,0,0,6,2,55,1,1,1,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8632,8631,67
40754,1,1,1,6,2,56,0,0,0,0xfffa72,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8632,8632,67
40755,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40756,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40757,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40758,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40759,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40760,0,0,0,6,2,56,0,1,0,0xfffa72,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40761,0,0,0,6,2,56,0,1,0,0xfffa72,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40762,0,0,0,6,2,56,0,1,0,0xfffa72,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40763,0,0,0,6,2,56,1,1,1,0x000599,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8632,67
40764,1,1,1,6,2,57,0,0,0,0x000599,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8633,8633,67
40765,0,0,0,6,2,57,0,1,0,0x000599,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8634,8633,67
40766,0,0,0,6,2,57,0,1,0,0x000599,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8634,8633,67
40767,0,0,0,6,2,57,1,1,1,0x0005c2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8634,8633,67
40768,1,1,1,6,2,58,0,0,0,0x0005c2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8634,8634,67
40769,0,0,0,6,2,58,0,1,0,0x0005c2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8635,8634,67
40770,0,0,0,6,2,58,0,1,0,0x0005c2,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8635,8634,67
40771,0,0,0,6,2,58,1,1,1,0xfffb15,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8635,8634,67
40772,1,1,1,6,2,59,0,0,0,0xfffb15,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8635,8635,67
40773,0,0,0,6,2,59,0,1,0,0xfffb15,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8635,67
40774,0,0,0,6,2,59,0,1,0,0xfffb15,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8635,67
40775,0,0,0,6,2,59,0,1,0,0xfffb15,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8635,67
40776,0,0,0,6,2,59,1,1,1,0xfff85a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8635,67
40777,1,0,0,6,2,60,0,0,0,0xfff85a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8636,67
40778,1,1,1,6,2,60,0,0,0,0xfff85a,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8636,8636,67
40779,0,0,0,6,2,60,0,1,0,0xfff85a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8637,8636,67
40780,0,0,0,6,2,60,0,1,0,0xfff85a,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8637,8636,67
40781,0,0,0,6,2,60,1,1,1,0xfffab1,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8637,8636,67
40782,1,1,1,6,2,61,0,0,0,0xfffab1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8637,8637,67
40783,0,0,0,6,2,61,0,1,0,0xfffab1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40784,0,0,0,6,2,61,0,1,0,0xfffab1,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40785,0,0,0,6,2,61,0,1,0,0xfffab1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40786,0,0,0,6,2,61,0,1,0,0xfffab1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40787,0,0,0,6,2,61,0,1,0,0xfffab1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40788,0,0,0,6,2,61,1,1,1,0x000105,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8637,67
40789,1,0,0,6,2,62,0,0,0,0x000105,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8638,67
40790,1,1,1,6,2,62,0,0,0,0x000105,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8638,8638,67
40791,0,0,0,6,2,62,0,1,0,0x000105,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8639,8638,67
40792,0,0,0,6,2,62,0,1,0,0x000105,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8639,8638,67
40793,0,0,0,6,2,62,1,1,1,0xfff8c1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8639,8638,67
40794,1,1,1,6,2,63,0,0,0,0xfff8c1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8639,8639,67
40795,0,0,0,6,2,63,0,1,0,0xfff8c1,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8640,8639,67
40796,0,0,0,6,2,63,0,1,0,0xfff8c1,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8640,8639,67
40797,0,0,0,6,2,63,1,1,1,0xfff767,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8640,8639,67
40798,1,1,1,6,2,64,0,0,0,0xfff767,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8640,8640,67
40799,0,0,0,6,2,64,0,1,0,0xfff767,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8641,8640,67
40800,0,0,0,6,2,64,0,1,0,0xfff767,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8641,8640,67
40801,0,0,0,6,2,64,0,1,0,0xfff767,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8641,8640,67
40802,0,0,0,6,2,64,1,1,1,0x0000ea,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8641,8640,67
40803,1,1,1,6,2,65,0,0,0,0x0000ea,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8641,8641,67
40804,0,0,0,6,2,65,0,1,0,0x0000ea,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8642,8641,67
40805,0,0,0,6,2,65,0,1,0,0x0000ea,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8642,8641,67
40806,0,0,0,6,2,65,1,1,1,0x000222,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8642,8641,67
40807,1,1,1,6,2,66,0,0,0,0x000222,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8642,8642,67
40808,0,0,0,6,2,66,0,1,0,0x000222,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8643,8642,67
40809,0,0,0,6,2,66,0,1,0,0x000222,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8643,8642,67
40810,0,0,0,6,2,66,1,1,1,0x00070e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8643,8642,67
40811,1,1,1,6,2,67,0,0,0,0x00070e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8643,8643,67
40812,0,0,0,6,2,67,0,1,0,0x00070e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8644,8643,67
40813,0,0,0,6,2,67,0,1,0,0x00070e,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8644,8643,67
40814,0,0,0,6,2,67,1,1,1,0x000053,0,0,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8644,8643,67
40815,1,1,1,6,2,68,0,0,0,0x000053,0,1,0,13,6,1,0xffffffffe98e9a6b,0xfffffffffe042c82,0,8644,8644,67
